Category ID,Category Title,Products,Pages,Category ID
4yjvd,Target / school & office supplies / packing & mailing supplies / shipping labels,35,1,http://www.target.com/c/shipping-labels-packing-mailing-supplies-school-office/-/N-4yjvd#?lnk=lnav_shop categories_3
4xudf,Target / school & office supplies / paper / construction paper,191,4,http://www.target.com/c/construction-paper-school-office-supplies/-/N-4xudf#?lnk=lnav_shop categories_1
4sotg,Target / school & office supplies / paper / index cards,14,1,http://www.target.com/c/index-cards-paper-school-office-supplies/-/N-4sotg#?lnk=lnav_shop categories_3
4yjv8,Target / school & office supplies / paper / notepads,140,3,http://www.target.com/c/notepads-paper-school-office-supplies/-/N-4yjv8#?lnk=lnav_shop categories_4
4soth,Target / school & office supplies / paper / photo paper,12,1,http://www.target.com/c/photo-paper-school-office-supplies/-/N-4soth#?lnk=lnav_shop categories_5
5xsxk,Target / school & office supplies / sticky notes,136,3,http://www.target.com/c/sticky-notes-school-office-supplies/-/N-5xsxk#?lnk=lnav_shop%20categories_13&intc=2737018%7Cnull
4yjv3,"Target / school & office supplies / tape, adhesives & fasteners / clips & fasteners",90,2,http://www.target.com/c/clips-fasteners-tape-adhesives-school-office-supplies/-/N-4yjv3#?lnk=lnav_shop categories_1
4tf8s,Target / school & office supplies / teacher supplies & classroom decorations,186,4,http://www.target.com/c/teacher-supplies-classroom-decorations-school-office/-/N-4tf8s#?lnk=lnav_shop%20categories_9&intc=2737018%7Cnull
4yjv1,Target / school & office supplies / tools & equipment / calculators,30,1,http://www.target.com/c/calculators-tools-equipment-school-office-supplies/-/N-4yjv1#?lnk=lnav_shop categories_1
4yjux,Target / school & office supplies / tools & equipment / paper punches,23,1,http://www.target.com/c/paper-punches-tools-equipment-school-office-supplies/-/N-4yjux#?lnk=lnav_shop categories_3
4yjuz,Target / school & office supplies / tools & equipment / scissors,43,1,http://www.target.com/c/scissors-tools-equipment-school-office-supplies/-/N-4yjuz#?lnk=lnav_shop categories_5
4yjuy,Target / school & office supplies / tools & equipment / shredders,52,1,http://www.target.com/c/shredders-tools-equipment-school-office-supplies/-/N-4yjuy#?lnk=lnav_shop categories_6
4yjv0,Target / school & office supplies / tools & equipment / staplers & staples,110,2,http://www.target.com/c/staplers-staples-tools-equipment-school-office-supplies/-/N-4yjv0#?lnk=lnav_shop categories_7
4tfqp,Target / school & office supplies / writing supplies / colored pencils,37,1,http://www.target.com/c/colored-pencils-writing-supplies-school-office/-/N-4tfqp#?lnk=lnav_shop categories_1
4yjuu,Target / school & office supplies / writing supplies / markers,256,5,http://www.target.com/c/markers-writing-supplies-school-office/-/N-4yjuu#?lnk=lnav_shop categories_4
4so54,Target / school & office supplies / writing supplies / pens / ballpoint pens,197,4,http://www.target.com/c/ballpoint-pens-writing-supplies/-/N-4so54#?lnk=lnav_shop categories_1
4so51,Target / school & office supplies / writing supplies / pens / felt tip pens,23,1,http://www.target.com/c/felt-tip-pens-writing-supplies/-/N-4so51#?lnk=lnav_shop categories_2
59aio,Target / shoes / baby shoes,109,2,http://www.target.com/c/baby-shoes/-/N-59aio#?lnk=ct_menu_01_55&intc=1865087|null
5xtxk,Target / shoes / boys' shoes / boots,45,1,http://www.target.com/c/boots-boys-shoes/-/N-5xtxk#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_2&intc=3203561%7Cnull
5xtxg,Target / shoes / boys' shoes / dress shoes,8,1,http://www.target.com/c/dress-shoes-boys/-/N-5xtxg#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_4&intc=3203561%7Cnull
5xtxi,Target / shoes / boys' shoes / sandals,75,2,http://www.target.com/c/sandals-boys-shoes/-/N-5xtxi#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_5&intc=3203561%7Cnull
55k0a,Target / shoes / boys' shoes / sneakers,60,1,http://www.target.com/c/sneakers-boys-shoes/-/N-55k0a#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_7&intc=3203561%7Cnull
4ykdr,Target / shoes / boys' shoes / water shoes,16,1,http://www.target.com/c/water-shoes-boys/-/N-4ykdr#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_9&intc=3203561%7Cnull
5xtve,Target / shoes / girls' shoes / athletic shoes,41,1,http://www.target.com/c/athletic-shoes-girls/-/N-5xtve#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_1&intc=3203559%7Cnull
5xtvn,Target / shoes / girls' shoes / boots,110,2,http://www.target.com/c/boots-girls-shoes/-/N-5xtvn#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_2&intc=3203559%7Cnull
5xtvj,Target / shoes / girls' shoes / casual shoes,50,1,http://www.target.com/c/casual-shoes-girls/-/N-5xtvj#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_3&intc=3203559%7Cnull
5xtvi,Target / shoes / girls' shoes / sandals,171,3,http://www.target.com/c/sandals-girls-shoes/-/N-5xtvi#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_6&intc=3203559%7Cnull
4ykdq,Target / shoes / girls' shoes / water shoes,13,1,http://www.target.com/c/water-shoes-girls/-/N-4ykdq#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_10&intc=3203559%7Cnull
5xu1w,Target / shoes / men's shoes,225,4,http://www.target.com/c/men-s-shoes/-/N-5xu1w#?lnk=ct_menu_01_51&intc=1865087|null
5xu1s,Target / shoes / men's shoes / sandals,55,1,http://www.target.com/c/sandals-men-s-shoes/-/N-5xu1s#?lnk=ct_menu_01_52&intc=1865087|null
5xtcx,Target / shoes / women's shoes / flats,59,1,http://www.target.com/c/flats-women-s-shoes/-/N-5xtcx#?lnk=lnav_shop%20categories_5&intc=2770005%7Cnull
4uaky,Target / shoes / women's shoes / ghillie lace-up,17,1,http://www.target.com/c/ghillie-lace-up-women-s-shoes/-/N-4uaky#?lnk=lnav_shop%20categories_1&intc=2770005%7Cnull
5xtcw,Target / shoes / women's shoes / heels & pumps,102,2,http://www.target.com/c/heels-pumps-women-s-shoes/-/N-5xtcw#?lnk=lnav_shop%20categories_6&intc=2770005%7Cnull
5xtcv,Target / shoes / women's shoes / loafers,8,1,http://www.target.com/c/loafers-women-s-shoes/-/N-5xtcv#?lnk=lnav_shop%20categories_7&intc=2770005%7Cnull
5xtcu,Target / shoes / women's shoes / mules & clogs,13,1,http://www.target.com/c/mules-clogs-women-s-shoes/-/N-5xtcu#?lnk=lnav_shop%20categories_8&intc=2770005%7Cnull
5xtcs,Target / shoes / women's shoes / sandals,275,5,http://www.target.com/c/sandals-women-s-shoes/-/N-5xtcs#?lnk=ct_menu_01_50&intc=1865087|null
55l4b,Target / shoes / women's shoes / sneakers,50,1,http://www.target.com/c/sneakers-women-s-shoes/-/N-55l4b#?lnk=lnav_shop%20categories_13&intc=2770005%7Cnull
5xtco,Target / shoes / women's shoes / wedges,66,2,http://www.target.com/c/wedges-women-s-shoes/-/N-5xtco#?lnk=lnav_shop%20categories_12&intc=2770005%7Cnull
5xt7q,"Target / sports, fitness & outdoors / bikes / child carriers & trailers",29,1,http://www.target.com/c/child-carriers-trailers-bikes-sports-fitness-outdoors/-/N-5xt7q#?lnk=lnav_shop categories_3
5xt7x,"Target / sports, fitness & outdoors / bikes / hybrid & comfort bikes",61,2,http://www.target.com/c/hybrid-comfort-bikes-sports-fitness-outdoors/-/N-5xt7x#?lnk=lnav_shop categories_8
5xt53,"Target / sports, fitness & outdoors / coolers & water bottles / water bottles",571,10,http://www.target.com/c/water-bottles-coolers-sports-fitness-outdoors/-/N-5xt53#?lnk=lnav_shop categories_4
54uxs,"Target / sports, fitness & outdoors / fan shop / NHL fan shop",397,7,http://www.target.com/c/nhl-fan-shop-sports-fitness-outdoors/-/N-54uxs#?lnk=L1L2_FAN_05011_0_HERO_25_3_2016%7CHERO%7CT:Template%20B-DVM%7CC:CMS&intc=2015063%7Cnull
5xt6n,"Target / sports, fitness & outdoors / game room / air hockey",33,1,http://www.target.com/c/air-hockey-game-room-sports-fitness-outdoors/-/N-5xt6n#?lnk=lnav_shop categories_1
5xt6m,"Target / sports, fitness & outdoors / game room / billiards",206,4,http://www.target.com/c/billiards-game-room-sports-fitness-outdoors/-/N-5xt6m#?lnk=lnav_shop categories_2
5xt7m,"Target / sports, fitness & outdoors / scooters, skateboards & skates / go-karts",6,1,http://www.target.com/c/go-karts-scooters-skateboards-skates-sports-fitness-outdoors/-/N-5xt7m#?lnk=lnav_shop categories_1
5xt7p,"Target / sports, fitness & outdoors / scooters, skateboards & skates / scooters",161,3,http://www.target.com/c/scooters-skateboards-skates-sports-fitness-outdoors/-/N-5xt7p#?lnk=lnav_%20%09%09%09%09%09%09related%20categories%09%09%09%09%09_2&intc=2080551%7Cnull
5xt7k,"Target / sports, fitness & outdoors / scooters, skateboards & skates / skateboards & ramps",105,2,http://www.target.com/c/skateboards-ramps-scooters-skates-sports-fitness-outdoors/-/N-5xt7k#?lnk=lnav_shop categories_4
5xt7h,"Target / sports, fitness & outdoors / scooters, skateboards & skates / skates",61,2,http://www.target.com/c/skates-scooters-skateboards-sports-fitness-outdoors/-/N-5xt7h#?lnk=lnav_shop categories_5
5xt4s,"Target / sports, fitness & outdoors / sports equipment / football",119,2,http://www.target.com/c/football-sports-equipment-fitness-outdoors/-/N-5xt4s#?lnk=ct_menu_07_43&intc=1865094|null
5xt4r,"Target / sports, fitness & outdoors / sports equipment / golf",250,5,http://www.target.com/c/golf-sports-equipment-fitness-outdoors/-/N-5xt4r#?lnk=ct_menu_07_44&intc=1865094|null
5xt86,Target / toys / action figures & playsets / mini-figures & playsets,1184,20,http://www.target.com/c/mini-figures-playsets-action-toys/-/N-5xt86#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_4&intc=3164085%7Cnull
5xt8j,"Target / toys / arts & crafts / clay, dough & pottery kits",105,2,http://www.target.com/c/clay-dough-pottery-kits-arts-crafts-toys/-/N-5xt8j#?lnk=lnav_shop%20categories_1&intc=2721513%7Cnull
5xt8c,Target / toys / arts & crafts / craft kits,666,12,http://www.target.com/c/craft-kits-arts-crafts-toys/-/N-5xt8c#?lnk=lnav_shop%20categories_6&intc=2721513%7Cnull
4yk8d,Target / toys / arts & crafts / Hand Made Modern,210,4,http://www.target.com/c/hand-made-modern-arts-crafts-toys/-/N-4yk8d#?lnk=lnav_shop%20categories_7&intc=2721513%7Cnull
5xt8f,Target / toys / arts & crafts / jewelry & bead kits,99,2,http://www.target.com/c/jewelry-bead-kits-arts-crafts-toys/-/N-5xt8f#?lnk=lnav_shop%20categories_4&intc=2721513%7Cnull
5xt4g,Target / toys / arts & crafts / scrapbooking & photo,726,13,http://www.target.com/c/scrapbooking-photo-arts-crafts-toys/-/N-5xt4g#?lnk=lnav_shop%20categories_8&intc=2721513%7Cnull
4yliy,Target / toys / building sets & blocks / magnetic construction,129,3,http://www.target.com/c/magnetic-construction-building-sets-blocks-toys/-/N-4yliy#?lnk=lnav_shop%20categories_4&intc=2620526%7Cnull
5xt8z,Target / toys / dolls / baby dolls,118,2,http://www.target.com/c/baby-dolls-toys/-/N-5xt8z#?lnk=lnav_shop%20categories_2&intc=2721512%7Cnull
5xt8x,Target / toys / dolls / doll clothes & accessories,432,8,http://www.target.com/c/doll-clothes-accessories-dolls-toys/-/N-5xt8x#?lnk=lnav_shop%20categories_3&intc=2721512%7Cnull
5xt8w,Target / toys / dolls / doll furniture,146,3,http://www.target.com/c/doll-furniture-dolls-toys/-/N-5xt8w#?lnk=lnav_shop%20categories_4&intc=2721512%7Cnull
5xt8v,Target / toys / dolls / dollhouses,55,1,http://www.target.com/c/dollhouses-dolls-toys/-/N-5xt8v#?lnk=lnav_shop%20categories_5&intc=2721512%7Cnull
5xt8u,Target / toys / dolls / fashion dolls,761,13,http://www.target.com/c/fashion-dolls-toys/-/N-5xt8u#?lnk=lnav_shop%20categories_6&intc=2721512%7Cnull
5xt8t,Target / toys / dolls / play animals,559,10,http://www.target.com/c/play-animals-dolls-toys/-/N-5xt8t#?lnk=lnav_%20%09%09%09%09%09%09shop%20categories%09%09%09%09%09_2&intc=3164085%7Cnull
5xt9h,Target / toys / games & puzzles / board games,1052,18,http://www.target.com/c/board-games-puzzles-toys/-/N-5xt9h#?lnk=lnav_shop%20categories_1&intc=2714507%7Cnull
5xt9g,Target / toys / games & puzzles / card games,61,2,http://www.target.com/c/card-games-puzzles-toys/-/N-5xt9g#?lnk=lnav_shop%20categories_2&intc=2714507%7Cnull
5xt9e,Target / toys / games & puzzles / electronic games,59,1,http://www.target.com/c/electronic-games-puzzles-toys/-/N-5xt9e#?lnk=lnav_shop%20categories_3&intc=2714507%7Cnull
5xt9c,Target / toys / games & puzzles / party games,310,6,http://www.target.com/c/party-games-puzzles-toys/-/N-5xt9c#?lnk=lnav_shop%20categories_4&intc=2714507%7Cnull
5xt9b,Target / toys / games & puzzles / puzzles,333,6,http://www.target.com/c/puzzles-games-toys/-/N-5xt9b#?lnk=lnav_shop%20categories_5&intc=2714507%7Cnull
4ykdu,Target / toys / outdoor toys / outdoor entertainment,19,1,http://www.target.com/c/outdoor-entertainment-toys/-/N-4ykdu#?lnk=lnav_shop%20categories_1&intc=2767025%7Cnull
5xtac,"Target / toys / outdoor toys / sleds, tubes & snow toys",41,1,http://www.target.com/c/sleds-tubes-snow-toys-outdoor/-/N-5xtac#?lnk=lnav_shop%20categories_5&intc=2767025%7Cnull
5xtab,"Target / toys / outdoor toys / swing sets, slides & climbers",217,4,http://www.target.com/c/swing-sets-slides-climbers-outdoor-toys/-/N-5xtab#?lnk=lnav_shop%20categories_6&intc=2767025%7Cnull
5xtaa,Target / toys / outdoor toys / toy blasters,163,3,http://www.target.com/c/toy-blasters-outdoor-toys/-/N-5xtaa#?lnk=lnav_shop%20categories_7&intc=2767025%7Cnull
5xta9,Target / toys / outdoor toys / trampolines,40,1,http://www.target.com/c/trampolines-outdoor-toys/-/N-5xta9#?lnk=lnav_shop%20categories_8&intc=2767025%7Cnull
5xta8,Target / toys / outdoor toys / water toys,78,2,http://www.target.com/c/water-toys-outdoor/-/N-5xta8#?lnk=lnav_shop%20categories_9&intc=2767025%7Cnull
5xtan,Target / toys / riding toys / pedal & push riding toys,409,7,http://www.target.com/c/pedal-push-riding-toys/-/N-5xtan#?lnk=lnav_shop categories_2
5xtal,Target / toys / riding toys / powered riding toys,148,3,http://www.target.com/c/powered-riding-toys/-/N-5xtal#?lnk=lnav_shop categories_3
4ymgw,Target / toys / specialty toys / explore,687,12,http://www.target.com/c/explore-specialty-toys/-/N-4ymgw#?lnk=lnav_shop%20categories_3&intc=2223501%7Cnull
4ymgv,Target / toys / specialty toys / imagine,468,8,http://www.target.com/c/imagine-specialty-toys/-/N-4ymgv#?lnk=lnav_shop%20categories_4&intc=2223501%7Cnull
5xtav,Target / toys / vehicles & remote control / remote-controlled vehicles & animals,280,5,http://www.target.com/c/remote-controlled-vehicles-animals-control-toys/-/N-5xtav#?lnk=lnav_shop%20categories_3&intc=2721508%7Cnull
56f85,Target / toys / Avengers,1311,22,http://www.target.com/sb/avengers-character-shop-featured-brands/-/N-56f85#?lnk=avgall&intc=3342554%7Cnull
5dwa9,Target / toys / Barbie,332,6,http://www.target.com/c/barbie-character-shop-featured-brands/-/N-5dwa9#?lnk=ct_menu_05_36&intc=1865091|null
54vrm,Target / toys / Disney Frozen,700,12,http://www.target.com/c/disney-frozen-character-shop-featured-brands/-/N-54vrm#?lnk=ct_menu_05_37&intc=1865091|null
55o14,Target / toys / Nerf,110,2,http://www.target.com/c/nerf-toys-featured-brands/-/N-55o14#?lnk=ct_menu_05_39&intc=1865091|null
54vrh,Target / toys / Our Generation,364,7,http://www.target.com/c/our-generation-toys-featured-brands/-/N-54vrh#?lnk=ct_menu_05_40&intc=1865091|null
4yrjk,Target / toys / Paw Patrol,364,7,http://www.target.com/c/paw-patrol-character-shop-featured-brands/-/N-4yrjk#?lnk=ct_menu_05_41&intc=1865091|null
5tdvp,Target / toys / Star Wars,1943,33,http://www.target.com/c/star-wars-character-shop-featured-brands/-/N-5tdvp#?lnk=ct_menu_05_42&intc=1865091|null
55xbg,Target / video games / Nintendo Wii U / Nintendo Wii U accessories,6,1,http://www.target.com/sb/nintendo-wii-u-accessories-video-games/-/N-55xbg
55ktp,"Target / accessories / men's accessories / hats, scarves & gloves / gloves",17,1,http://www.target.com/c/gloves-hats-scarves-men-s-accessories/-/N-55ktp
55ktr,"Target / accessories / men's accessories / hats, scarves & gloves / hats",124,3,http://www.target.com/c/hats-scarves-gloves-men-s-accessories/-/N-55ktr
55ktq,"Target / accessories / men's accessories / hats, scarves & gloves / scarves",4,1,http://www.target.com/c/scarves-hats-gloves-men-s-accessories/-/N-55ktq
4st20,Target / clothing & accessories shop / trending,721,13,http://www.target.com/c/americana-trending-clothing-accessories-shop/-/N-4st20?lnk=Americana_5.15.2016_bbc_clothingshoesaccessories
4srvw,Target / clothing & accessories shop / trending / americana,85,2,http://www.target.com/c/women-s-clothing/-/N-4srvw
4srvv,Target / clothing & accessories shop / trending / americana,55,1,http://www.target.com/c/juniors-clothing/-/N-4srvv
4srvu,Target / clothing & accessories shop / trending / americana,7,1,http://www.target.com/c/plus-size-clothing/-/N-4srvu
4tgop,Target / clothing & accessories shop / trending / americana,44,1,http://www.target.com/c/women-s-shoes-accessories/-/N-4tgop
4srvt,Target / clothing & accessories shop / trending / americana,64,2,http://www.target.com/c/men-s-clothing-shoes-accessories/-/N-4srvt
4srvs,Target / clothing & accessories shop / trending / americana,508,9,http://www.target.com/c/kids-clothing-shoes-accessories/-/N-4srvs
5xsxd,Target / entertainment / books,158061,2635,http://www.target.com/c/books-movies-music/-/N-5xsxd
